07-06-25 13:38:37.953	reg := TRegistry.Create;
07-06-25 13:38:37.953	 ReaderNo := Reg.Readinteger
07-06-25 13:38:37.953	YReaderNo := Reg.Readintege
07-06-25 13:38:37.953	Tablo.TabKullan.Open;
07-06-25 13:38:37.968	 logo.Destroy;
07-06-25 13:38:37.984	Application.CreateForm(TAnaForm, AnaForm);
07-06-25 13:38:39.718	Caption 
07-06-25 13:38:39.718	
07-06-25 13:38:39.750	Anaform create bitti
07-06-25 13:38:39.750	Camera.OpenVideo(GenotipIni.ReadString
07-06-25 13:38:39.765	 Application.Run;
07-06-25 13:38:39.828	Timer2Timer 
07-06-25 13:38:39.859	Timer2Timer 
07-06-25 13:38:39.859	Timer2Timer bitti
07-06-25 13:38:40.625	Timer1Timer
07-06-25 13:38:40.640	Timer1Timer bitti
07-06-25 13:38:41.625	Timer1Timer
07-06-25 13:38:41.625	Timer1Timer bitti
07-06-25 13:38:42.625	Timer1Timer
07-06-25 13:38:42.625	Timer1Timer bitti
07-06-25 13:38:43.625	Timer1Timer
07-06-25 13:38:43.625	Timer1Timer bitti
07-06-25 13:38:44.625	Timer1Timer
07-06-25 13:38:44.625	Timer1Timer bitti
07-06-25 13:38:45.625	Timer1Timer
07-06-25 13:38:45.625	Timer1Timer bitti
07-06-25 13:38:46.625	Timer1Timer
07-06-25 13:38:46.625	Timer1Timer bitti
07-06-25 13:38:47.625	Timer1Timer
07-06-25 13:38:47.625	Timer1Timer bitti
07-06-25 13:38:48.625	Timer1Timer
07-06-25 13:38:48.625	Timer1Timer bitti
07-06-25 13:38:49.625	Timer1Timer
07-06-25 13:38:49.625	Timer1Timer bitti
07-06-25 13:38:50.625	Timer1Timer
07-06-25 13:38:50.625	Timer1Timer bitti
07-06-25 13:38:51.625	Timer1Timer
07-06-25 13:38:51.625	Timer1Timer bitti
07-06-25 13:38:52.625	Timer1Timer
07-06-25 13:38:52.625	Timer1Timer bitti
07-06-25 13:38:53.625	Timer1Timer
07-06-25 13:38:53.625	Timer1Timer bitti
07-06-25 13:38:54.625	Timer1Timer
07-06-25 13:38:54.625	Timer1Timer bitti
07-06-25 13:38:55.625	Timer1Timer
07-06-25 13:38:55.640	Timer1Timer bitti
07-06-25 13:38:56.625	Timer1Timer
07-06-25 13:38:56.625	Timer1Timer bitti
07-06-25 13:38:57.625	Timer1Timer
07-06-25 13:38:57.625	Timer1Timer bitti
07-06-25 13:38:58.625	Timer1Timer
07-06-25 13:38:58.640	Timer1Timer bitti
07-06-25 13:38:59.625	Timer1Timer
07-06-25 13:38:59.625	Timer1Timer bitti
07-06-25 13:39:00.625	Timer1Timer
07-06-25 13:39:00.625	Timer1Timer bitti
07-06-25 13:39:01.625	Timer1Timer
07-06-25 13:39:01.625	Timer1Timer bitti
07-06-25 13:39:02.625	Timer1Timer
07-06-25 13:39:02.625	Timer1Timer bitti
07-06-25 13:39:03.625	Timer1Timer
07-06-25 13:39:03.625	Timer1Timer bitti
07-06-25 13:39:04.625	Timer1Timer
07-06-25 13:39:04.625	Timer1Timer bitti
07-06-25 13:39:05.625	Timer1Timer
07-06-25 13:39:05.625	Timer1Timer bitti
07-06-25 13:39:06.625	Timer1Timer
07-06-25 13:39:06.625	Timer1Timer bitti
07-06-25 13:39:07.625	Timer1Timer
07-06-25 13:39:07.625	Timer1Timer bitti
07-06-25 13:39:08.625	Timer1Timer
07-06-25 13:39:08.625	Timer1Timer bitti
07-06-25 13:39:09.625	Timer1Timer
07-06-25 13:39:09.625	Timer1Timer bitti
07-06-25 13:39:10.625	Timer1Timer
07-06-25 13:39:10.625	Timer1Timer bitti
07-06-25 13:39:11.625	Timer1Timer
07-06-25 13:39:11.625	Timer1Timer bitti
07-06-25 13:39:12.625	Timer1Timer
07-06-25 13:39:12.625	Timer1Timer bitti
07-06-25 13:39:13.625	Timer1Timer
07-06-25 13:39:13.625	Timer1Timer bitti
07-06-25 13:39:14.625	Timer1Timer
07-06-25 13:39:14.625	Timer1Timer bitti
07-06-25 13:39:15.625	Timer1Timer
07-06-25 13:39:15.625	Timer1Timer bitti
07-06-25 13:39:16.625	Timer1Timer
07-06-25 13:39:16.625	Timer1Timer bitti
07-06-25 13:39:17.625	Timer1Timer
07-06-25 13:39:17.625	Timer1Timer bitti
07-06-25 13:39:18.625	Timer1Timer
07-06-25 13:39:18.625	Timer1Timer bitti
07-06-25 13:39:19.625	Timer1Timer
07-06-25 13:39:19.625	Timer1Timer bitti
07-06-25 13:39:20.625	Timer1Timer
07-06-25 13:39:20.625	Timer1Timer bitti
07-06-25 13:39:21.625	Timer1Timer
07-06-25 13:39:21.625	Timer1Timer bitti
07-06-25 13:39:22.625	Timer1Timer
07-06-25 13:39:22.625	Timer1Timer bitti
07-06-25 13:39:23.625	Timer1Timer
07-06-25 13:39:23.625	Timer1Timer bitti
07-06-25 13:39:24.625	Timer1Timer
07-06-25 13:39:24.640	Timer1Timer bitti
07-06-25 13:39:25.625	Timer1Timer
07-06-25 13:39:25.625	Timer1Timer bitti
07-06-25 13:39:26.625	Timer1Timer
07-06-25 13:39:26.640	Timer1Timer bitti
07-06-25 13:39:27.625	Timer1Timer
07-06-25 13:39:27.625	Timer1Timer bitti
07-06-25 13:39:28.625	Timer1Timer
07-06-25 13:39:28.625	Timer1Timer bitti
07-06-25 13:39:29.625	Timer1Timer
07-06-25 13:39:29.625	Timer1Timer bitti
07-06-25 13:39:30.625	Timer1Timer
07-06-25 13:39:30.625	Timer1Timer bitti
07-06-25 13:39:31.625	Timer1Timer
07-06-25 13:39:31.625	Timer1Timer bitti
07-06-25 13:39:32.640	Timer1Timer
07-06-25 13:39:32.640	Timer1Timer bitti
07-06-25 13:39:33.640	Timer1Timer
07-06-25 13:39:33.640	Timer1Timer bitti
07-06-25 13:39:34.640	Timer1Timer
07-06-25 13:39:34.640	Timer1Timer bitti
07-06-25 13:39:35.640	Timer1Timer
07-06-25 13:39:35.640	Timer1Timer bitti
07-06-25 13:39:36.640	Timer1Timer
07-06-25 13:39:36.640	Timer1Timer bitti
07-06-25 13:39:37.640	Timer1Timer
07-06-25 13:39:37.640	Timer1Timer bitti
07-06-25 13:39:38.640	Timer1Timer
07-06-25 13:39:38.640	Timer1Timer bitti
07-06-25 13:39:39.640	Timer1Timer
07-06-25 13:39:39.640	Timer1Timer bitti
07-06-25 13:39:40.640	Timer1Timer
07-06-25 13:39:40.640	Timer1Timer bitti
07-06-25 13:39:41.640	Timer1Timer
07-06-25 13:39:41.656	Timer1Timer bitti
07-06-25 13:39:42.640	Timer1Timer
07-06-25 13:39:42.640	Timer1Timer bitti
07-06-25 13:39:43.640	Timer1Timer
07-06-25 13:39:43.640	Timer1Timer bitti
07-06-25 13:39:44.640	Timer1Timer
07-06-25 13:39:44.640	Timer1Timer bitti
07-06-25 13:39:45.640	Timer1Timer
07-06-25 13:39:45.640	Timer1Timer bitti
07-06-25 13:39:46.640	Timer1Timer
07-06-25 13:39:46.640	Timer1Timer bitti
07-06-25 13:39:47.640	Timer1Timer
07-06-25 13:39:47.640	Timer1Timer bitti
07-06-25 13:39:48.640	Timer1Timer
07-06-25 13:39:48.640	Timer1Timer bitti
07-06-25 13:39:49.640	Timer1Timer
07-06-25 13:39:49.640	Timer1Timer bitti
07-06-25 13:39:50.640	Timer1Timer
07-06-25 13:39:50.640	Timer1Timer bitti
07-06-25 13:39:51.640	Timer1Timer
07-06-25 13:39:51.640	Timer1Timer bitti
07-06-25 13:39:52.640	Timer1Timer
07-06-25 13:39:52.640	Timer1Timer bitti
07-06-25 13:39:53.640	Timer1Timer
07-06-25 13:39:53.640	Timer1Timer bitti
07-06-25 13:39:54.640	Timer1Timer
07-06-25 13:39:54.640	Timer1Timer bitti
07-06-25 13:39:55.640	Timer1Timer
07-06-25 13:39:55.640	Timer1Timer bitti
07-06-25 13:39:56.640	Timer1Timer
07-06-25 13:39:56.640	Timer1Timer bitti
07-06-25 13:39:57.640	Timer1Timer
07-06-25 13:39:57.640	Timer1Timer bitti
07-06-25 13:39:58.640	Timer1Timer
07-06-25 13:39:58.640	Timer1Timer bitti
07-06-25 13:39:59.640	Timer1Timer
07-06-25 13:39:59.656	Timer1Timer bitti
07-06-25 13:40:00.640	Timer1Timer
07-06-25 13:40:00.640	Timer1Timer bitti
07-06-25 13:40:01.640	Timer1Timer
07-06-25 13:40:01.640	Timer1Timer bitti
07-06-25 13:40:02.640	Timer1Timer
07-06-25 13:40:02.640	Timer1Timer bitti
07-06-25 13:40:03.640	Timer1Timer
07-06-25 13:40:03.640	Timer1Timer bitti
07-06-25 13:40:04.640	Timer1Timer
07-06-25 13:40:04.640	Timer1Timer bitti
07-06-25 13:40:05.640	Timer1Timer
07-06-25 13:40:05.640	Timer1Timer bitti
07-06-25 13:40:06.640	Timer1Timer
07-06-25 13:40:06.640	Timer1Timer bitti
07-06-25 13:40:07.640	Timer1Timer
07-06-25 13:40:07.640	Timer1Timer bitti
07-06-25 13:40:08.640	Timer1Timer
07-06-25 13:40:08.640	Timer1Timer bitti
07-06-25 13:40:09.640	Timer1Timer
07-06-25 13:40:09.640	Timer1Timer bitti
07-06-25 13:40:10.640	Timer1Timer
07-06-25 13:40:10.656	Timer1Timer bitti
07-06-25 13:40:11.640	Timer1Timer
07-06-25 13:40:11.640	Timer1Timer bitti
07-06-25 13:40:12.640	Timer1Timer
07-06-25 13:40:12.640	Timer1Timer bitti
07-06-25 13:40:13.640	Timer1Timer
07-06-25 13:40:13.640	Timer1Timer bitti
07-06-25 13:40:14.640	Timer1Timer
07-06-25 13:40:14.656	Timer1Timer bitti
07-06-25 13:40:15.640	Timer1Timer
07-06-25 13:40:15.656	Timer1Timer bitti
07-06-25 13:40:16.640	Timer1Timer
07-06-25 13:40:16.640	Timer1Timer bitti
07-06-25 13:40:17.640	Timer1Timer
07-06-25 13:40:17.640	Timer1Timer bitti
07-06-25 13:40:18.640	Timer1Timer
07-06-25 13:40:18.640	Timer1Timer bitti
07-06-25 13:40:19.640	Timer1Timer
07-06-25 13:40:19.640	Timer1Timer bitti
07-06-25 13:40:20.640	Timer1Timer
07-06-25 13:40:20.640	Timer1Timer bitti
07-06-25 13:40:21.640	Timer1Timer
07-06-25 13:40:21.640	Timer1Timer bitti
07-06-25 13:40:22.640	Timer1Timer
07-06-25 13:40:22.640	Timer1Timer bitti
07-06-25 13:40:23.640	Timer1Timer
07-06-25 13:40:23.640	Timer1Timer bitti
07-06-25 13:40:24.640	Timer1Timer
07-06-25 13:40:24.640	Timer1Timer bitti
07-06-25 13:40:25.640	Timer1Timer
07-06-25 13:40:25.656	Timer1Timer bitti
07-06-25 13:40:26.640	Timer1Timer
07-06-25 13:40:26.640	Timer1Timer bitti
07-06-25 13:40:27.640	Timer1Timer
07-06-25 13:40:27.640	Timer1Timer bitti
07-06-25 13:40:28.640	Timer1Timer
07-06-25 13:40:28.640	Timer1Timer bitti
07-06-25 13:40:29.640	Timer1Timer
07-06-25 13:40:29.640	Timer1Timer bitti
07-06-25 13:40:30.640	Timer1Timer
07-06-25 13:40:30.640	Timer1Timer bitti
07-06-25 13:40:31.640	Timer1Timer
07-06-25 13:40:31.640	Timer1Timer bitti
07-06-25 13:40:32.640	Timer1Timer
07-06-25 13:40:32.656	Timer1Timer bitti
07-06-25 13:40:33.640	Timer1Timer
07-06-25 13:40:33.640	Timer1Timer bitti
07-06-25 13:40:34.640	Timer1Timer
07-06-25 13:40:34.656	Timer1Timer bitti
07-06-25 13:40:35.640	Timer1Timer
07-06-25 13:40:35.656	Timer1Timer bitti
07-06-25 13:40:36.640	Timer1Timer
07-06-25 13:40:36.656	Timer1Timer bitti
07-06-25 13:40:37.640	Timer1Timer
07-06-25 13:40:37.640	Timer1Timer bitti
07-06-25 13:40:38.640	Timer1Timer
07-06-25 13:40:38.656	Timer1Timer bitti
07-06-25 13:40:39.640	Timer1Timer
07-06-25 13:40:39.640	Timer1Timer bitti
07-06-25 13:40:40.890	Timer1Timer
07-06-25 13:40:40.890	Timer1Timer bitti
07-06-25 13:40:41.875	Timer1Timer
07-06-25 13:40:41.875	Timer1Timer bitti
07-06-25 13:40:42.875	Timer1Timer
07-06-25 13:40:42.875	Timer1Timer bitti
07-06-25 13:40:43.875	Timer1Timer
07-06-25 13:40:43.875	Timer1Timer bitti
07-06-25 13:40:44.875	Timer1Timer
07-06-25 13:40:44.875	Timer1Timer bitti
07-06-25 13:40:45.875	Timer1Timer
07-06-25 13:40:45.890	Timer1Timer bitti
07-06-25 13:40:46.875	Timer1Timer
07-06-25 13:40:46.875	Timer1Timer bitti
07-06-25 13:40:47.875	Timer1Timer
07-06-25 13:40:47.875	Timer1Timer bitti
07-06-25 13:40:48.875	Timer1Timer
07-06-25 13:40:48.875	Timer1Timer bitti
07-06-25 13:40:49.875	Timer1Timer
07-06-25 13:40:49.875	Timer1Timer bitti
07-06-25 13:40:50.875	Timer1Timer
07-06-25 13:40:50.890	Timer1Timer bitti
07-06-25 13:40:51.875	Timer1Timer
07-06-25 13:40:51.875	Timer1Timer bitti
07-06-25 13:40:52.875	Timer1Timer
07-06-25 13:40:52.875	Timer1Timer bitti
07-06-25 13:40:53.875	Timer1Timer
07-06-25 13:40:53.875	Timer1Timer bitti
07-06-25 13:40:54.875	Timer1Timer
07-06-25 13:40:54.875	Timer1Timer bitti
07-06-25 13:40:55.875	Timer1Timer
07-06-25 13:40:55.875	Timer1Timer bitti
07-06-25 13:40:56.875	Timer1Timer
07-06-25 13:40:56.875	Timer1Timer bitti
07-06-25 13:40:57.875	Timer1Timer
07-06-25 13:40:57.875	Timer1Timer bitti
07-06-25 13:40:58.875	Timer1Timer
07-06-25 13:40:58.875	Timer1Timer bitti
07-06-25 13:40:59.875	Timer1Timer
07-06-25 13:40:59.875	Timer1Timer bitti
07-06-25 13:41:00.875	Timer1Timer
07-06-25 13:41:00.890	Timer1Timer bitti
07-06-25 13:41:01.875	Timer1Timer
07-06-25 13:41:01.875	Timer1Timer bitti
07-06-25 13:41:02.875	Timer1Timer
07-06-25 13:41:02.875	Timer1Timer bitti
07-06-25 13:41:03.875	Timer1Timer
07-06-25 13:41:03.875	Timer1Timer bitti
07-06-25 13:41:04.875	Timer1Timer
07-06-25 13:41:04.875	Timer1Timer bitti
07-06-25 13:41:05.875	Timer1Timer
07-06-25 13:41:05.890	Timer1Timer bitti
07-06-25 13:41:06.875	Timer1Timer
07-06-25 13:41:06.875	Timer1Timer bitti
07-06-25 13:41:07.875	Timer1Timer
07-06-25 13:41:07.875	Timer1Timer bitti
07-06-25 13:41:08.875	Timer1Timer
07-06-25 13:41:08.875	Timer1Timer bitti
07-06-25 13:41:09.875	Timer1Timer
07-06-25 13:41:09.875	Timer1Timer bitti
07-06-25 13:41:10.875	Timer1Timer
07-06-25 13:41:10.890	Timer1Timer bitti
07-06-25 13:41:11.875	Timer1Timer
07-06-25 13:41:11.875	Timer1Timer bitti
07-06-25 13:41:12.875	Timer1Timer
07-06-25 13:41:12.875	Timer1Timer bitti
07-06-25 13:41:13.875	Timer1Timer
07-06-25 13:41:13.875	Timer1Timer bitti
07-06-25 13:41:14.875	Timer1Timer
07-06-25 13:41:14.875	Timer1Timer bitti
07-06-25 13:41:15.875	Timer1Timer
07-06-25 13:41:15.890	Timer1Timer bitti
07-06-25 13:41:16.875	Timer1Timer
07-06-25 13:41:16.875	Timer1Timer bitti
07-06-25 13:41:17.875	Timer1Timer
07-06-25 13:41:17.875	Timer1Timer bitti
07-06-25 13:41:18.875	Timer1Timer
07-06-25 13:41:18.875	Timer1Timer bitti
07-06-25 13:41:19.875	Timer1Timer
07-06-25 13:41:19.875	Timer1Timer bitti
07-06-25 13:41:20.875	Timer1Timer
07-06-25 13:41:20.875	Timer1Timer bitti
07-06-25 13:41:21.875	Timer1Timer
07-06-25 13:41:21.875	Timer1Timer bitti
07-06-25 13:41:22.875	Timer1Timer
07-06-25 13:41:22.875	Timer1Timer bitti
07-06-25 13:41:23.875	Timer1Timer
07-06-25 13:41:23.875	Timer1Timer bitti
07-06-25 13:41:24.875	Timer1Timer
07-06-25 13:41:24.875	Timer1Timer bitti
07-06-25 13:41:25.875	Timer1Timer
07-06-25 13:41:25.890	Timer1Timer bitti
07-06-25 13:41:26.875	Timer1Timer
07-06-25 13:41:26.875	Timer1Timer bitti
07-06-25 13:41:27.875	Timer1Timer
07-06-25 13:41:27.875	Timer1Timer bitti
07-06-25 13:41:28.875	Timer1Timer
07-06-25 13:41:28.875	Timer1Timer bitti
07-06-25 13:41:29.875	Timer1Timer
07-06-25 13:41:29.875	Timer1Timer bitti
07-06-25 13:41:30.875	Timer1Timer
07-06-25 13:41:30.890	Timer1Timer bitti
07-06-25 13:41:31.875	Timer1Timer
07-06-25 13:41:31.890	Timer1Timer bitti
07-06-25 13:41:32.875	Timer1Timer
07-06-25 13:41:32.875	Timer1Timer bitti
07-06-25 13:41:33.875	Timer1Timer
07-06-25 13:41:33.875	Timer1Timer bitti
07-06-25 13:41:34.875	Timer1Timer
07-06-25 13:41:34.875	Timer1Timer bitti
07-06-25 13:41:35.875	Timer1Timer
07-06-25 13:41:35.875	Timer1Timer bitti
07-06-25 13:41:36.875	Timer1Timer
07-06-25 13:41:36.875	Timer1Timer bitti
07-06-25 13:41:37.875	Timer1Timer
07-06-25 13:41:37.875	Timer1Timer bitti
07-06-25 13:41:38.875	Timer1Timer
07-06-25 13:41:38.875	Timer1Timer bitti
07-06-25 13:41:39.875	Timer1Timer
07-06-25 13:41:39.875	Timer1Timer bitti
07-06-25 13:41:40.875	Timer1Timer
07-06-25 13:41:40.890	Timer1Timer bitti
07-06-25 13:41:41.875	Timer1Timer
07-06-25 13:41:41.875	Timer1Timer bitti
07-06-25 13:41:42.875	Timer1Timer
07-06-25 13:41:42.875	Timer1Timer bitti
07-06-25 13:41:43.875	Timer1Timer
07-06-25 13:41:43.875	Timer1Timer bitti
07-06-25 13:41:44.875	Timer1Timer
07-06-25 13:41:44.875	Timer1Timer bitti
07-06-25 13:41:45.875	Timer1Timer
07-06-25 13:41:45.890	Timer1Timer bitti
07-06-25 13:41:46.875	Timer1Timer
07-06-25 13:41:46.875	Timer1Timer bitti
07-06-25 13:41:47.875	Timer1Timer
07-06-25 13:41:47.875	Timer1Timer bitti
07-06-25 13:41:48.875	Timer1Timer
07-06-25 13:41:48.875	Timer1Timer bitti
07-06-25 13:41:49.875	Timer1Timer
07-06-25 13:41:49.875	Timer1Timer bitti
07-06-25 13:41:50.875	Timer1Timer
07-06-25 13:41:50.890	Timer1Timer bitti
07-06-25 13:41:51.875	Timer1Timer
07-06-25 13:41:51.875	Timer1Timer bitti
07-06-25 13:41:52.875	Timer1Timer
07-06-25 13:41:52.875	Timer1Timer bitti
07-06-25 13:41:53.875	Timer1Timer
07-06-25 13:41:53.875	Timer1Timer bitti
07-06-25 13:41:54.875	Timer1Timer
07-06-25 13:41:54.875	Timer1Timer bitti
07-06-25 13:41:55.875	Timer1Timer
07-06-25 13:41:55.875	Timer1Timer bitti
07-06-25 13:41:56.875	Timer1Timer
07-06-25 13:41:56.875	Timer1Timer bitti
07-06-25 13:41:57.875	Timer1Timer
07-06-25 13:41:57.875	Timer1Timer bitti
07-06-25 13:41:58.875	Timer1Timer
07-06-25 13:41:58.875	Timer1Timer bitti
07-06-25 13:41:59.875	Timer1Timer
07-06-25 13:41:59.875	Timer1Timer bitti
07-06-25 13:42:00.875	Timer1Timer
07-06-25 13:42:00.890	Timer1Timer bitti
07-06-25 13:42:01.875	Timer1Timer
07-06-25 13:42:01.875	Timer1Timer bitti
07-06-25 13:42:02.875	Timer1Timer
07-06-25 13:42:02.875	Timer1Timer bitti
07-06-25 13:42:03.875	Timer1Timer
07-06-25 13:42:03.875	Timer1Timer bitti
07-06-25 13:42:04.875	Timer1Timer
07-06-25 13:42:04.875	Timer1Timer bitti
07-06-25 13:42:05.875	Timer1Timer
07-06-25 13:42:05.890	Timer1Timer bitti
07-06-25 13:42:06.875	Timer1Timer
07-06-25 13:42:06.875	Timer1Timer bitti
07-06-25 13:42:07.875	Timer1Timer
07-06-25 13:42:07.875	Timer1Timer bitti
07-06-25 13:42:08.875	Timer1Timer
07-06-25 13:42:08.875	Timer1Timer bitti
07-06-25 13:42:09.875	Timer1Timer
07-06-25 13:42:09.875	Timer1Timer bitti
